filename,label,tumorBorder
2497.jpg,2,"[326.4668989547038, 205.1567944250871, 317.54703832752614, 195.34494773519162, 305.9512195121951, 195.34494773519162, 310.411149825784, 207.83275261324042, 322.006968641115, 215.86062717770034, 321.1149825783972, 224.78048780487805, 316.6550522648084, 235.4843205574913, 318.4390243902439, 246.18815331010452, 325.57491289198606, 245.29616724738676, 331.81881533101046, 238.1602787456446, 333.602787456446, 229.2404181184669, 328.25087108013935, 214.0766550522648]"
2498.jpg,2,"[362.1463414634146, 188.20905923344947, 341.6306620209059, 201.58885017421602, 332.7108013937282, 215.86062717770034, 330.03484320557493, 244.404181184669, 325.57491289198606, 247.0801393728223, 305.9512195121951, 239.05226480836237, 296.13937282229966, 231.9163763066202, 296.13937282229966, 212.29268292682926, 313.97909407665503, 202.4808362369338, 332.7108013937282, 192.66898954703834, 344.30662020905925, 181.0731707317073, 352.33449477351917, 180.18118466898954, 365.7142857142857, 175.7212543554007, 365.7142857142857, 179.28919860627178]"
2499.jpg,2,"[273.8397212543554, 213.18466898954705, 268.4878048780488, 228.34843205574913, 269.37979094076655, 239.94425087108013, 276.5156794425087, 247.97212543554008, 282.7595818815331, 249.7560975609756, 289.0034843205575, 250.64808362369337, 292.57142857142856, 247.0801393728223, 293.4634146341463, 239.94425087108013, 303.2752613240418, 229.2404181184669, 303.2752613240418, 222.9965156794425, 298.81533101045295, 217.6445993031359, 292.57142857142856, 214.0766550522648, 289.89547038327527, 214.0766550522648]"
2500.jpg,2,"[274.7317073170732, 214.0766550522648, 274.7317073170732, 228.34843205574913, 276.5156794425087, 240.83623693379792, 289.0034843205575, 253.32404181184668, 301.4912891986063, 258.6759581881533, 314.87108013937285, 258.6759581881533, 326.4668989547038, 258.6759581881533, 334.49477351916374, 254.21602787456445, 338.9547038327526, 243.5121951219512, 332.7108013937282, 222.10452961672473, 304.1672473867596, 209.61672473867597, 291.6794425087108, 206.94076655052265, 284.54355400696863, 208.72473867595818]"
2501.jpg,2,"[291.6794425087108, 205.1567944250871, 278.29965156794424, 222.9965156794425, 276.5156794425087, 236.37630662020905, 285.4355400696864, 249.7560975609756, 300.5993031358885, 263.13588850174216, 310.411149825784, 271.1637630662021, 322.89895470383277, 273.8397212543554, 334.49477351916374, 271.1637630662021, 346.0905923344948, 254.21602787456445, 346.0905923344948, 234.59233449477352, 337.1707317073171, 214.96864111498257, 320.2229965156794, 203.37282229965157, 302.38327526132406, 203.37282229965157]"
2502.jpg,2,"[294.35540069686414, 189.99303135888502, 285.4355400696864, 198.9128919860627, 283.65156794425087, 213.18466898954705, 289.0034843205575, 235.4843205574913, 291.6794425087108, 251.54006968641116, 291.6794425087108, 260.45993031358887, 277.4076655052265, 267.59581881533103, 260.45993031358887, 274.7317073170732, 252.43205574912892, 281.86759581881535, 248.86411149825784, 288.11149825783974, 249.7560975609756, 297.9233449477352, 259.5679442508711, 302.38327526132406, 268.4878048780488, 295.2473867595819, 288.11149825783974, 284.54355400696863, 313.08710801393727, 277.4076655052265, 332.7108013937282, 267.59581881533103, 346.0905923344948, 251.54006968641116, 347.8745644599303, 228.34843205574913, 339.8466898954704, 207.83275261324042, 326.4668989547038, 193.5609756097561, 313.97909407665503, 190.88501742160278]"
2503.jpg,2,"[295.2473867595819, 203.37282229965157, 285.4355400696864, 211.4006968641115, 282.7595818815331, 225.6724738675958, 278.29965156794424, 238.1602787456446, 286.32752613240416, 256.89198606271776, 278.29965156794424, 262.2439024390244, 256.0, 283.65156794425087, 248.86411149825784, 295.2473867595819, 271.1637630662021, 291.6794425087108, 287.219512195122, 289.0034843205575, 302.38327526132406, 286.32752613240416, 313.08710801393727, 279.191637630662, 330.9268292682927, 269.37979094076655, 352.33449477351917, 247.0801393728223, 353.22648083623693, 221.21254355400697, 353.22648083623693, 203.37282229965157, 333.602787456446, 202.4808362369338, 322.89895470383277, 202.4808362369338, 316.6550522648084, 200.69686411149826, 310.411149825784, 200.69686411149826]"
2504.jpg,2,"[280.08362369337976, 182.85714285714286, 268.4878048780488, 195.34494773519162, 266.70383275261327, 223.8885017421603, 264.9198606271777, 247.97212543554008, 264.9198606271777, 269.37979094076655, 264.0278745644599, 288.11149825783974, 279.191637630662, 293.4634146341463, 302.38327526132406, 283.65156794425087, 324.6829268292683, 276.5156794425087, 346.0905923344948, 257.7839721254355, 358.57839721254356, 235.4843205574913, 359.4703832752613, 215.86062717770034, 346.0905923344948, 198.9128919860627, 342.5226480836237, 182.85714285714286, 332.7108013937282, 172.15331010452962, 317.54703832752614, 172.15331010452962, 309.5191637630662, 173.0452961672474, 290.78745644599303, 176.61324041811847]"
2505.jpg,2,"[319.33101045296166, 211.4006968641115, 307.73519163763063, 228.34843205574913, 301.4912891986063, 252.43205574912892, 298.81533101045295, 262.2439024390244, 294.35540069686414, 264.9198606271777, 288.11149825783974, 260.45993031358887, 277.4076655052265, 260.45993031358887, 269.37979094076655, 279.191637630662, 271.1637630662021, 289.0034843205575, 280.9756097560976, 293.4634146341463, 292.57142857142856, 284.54355400696863, 310.411149825784, 280.9756097560976, 328.25087108013935, 280.9756097560976, 339.8466898954704, 278.29965156794424, 361.25435540069685, 267.59581881533103, 361.25435540069685, 253.32404181184668, 347.8745644599303, 241.72822299651568, 331.81881533101046, 228.34843205574913, 329.14285714285717, 218.53658536585365]"
2506.jpg,2,"[324.6829268292683, 226.56445993031357, 306.8432055749129, 249.7560975609756, 304.1672473867596, 264.9198606271777, 314.87108013937285, 280.9756097560976, 330.03484320557493, 284.54355400696863, 346.0905923344948, 290.78745644599303, 355.01045296167246, 275.62369337979095, 362.1463414634146, 265.81184668989545, 352.33449477351917, 252.43205574912892, 342.5226480836237, 242.62020905923345, 332.7108013937282, 230.13240418118468]"
2507.jpg,2,"[305.9512195121951, 280.9756097560976, 293.4634146341463, 285.4355400696864, 288.11149825783974, 296.13937282229966, 295.2473867595819, 305.9512195121951, 308.62717770034845, 312.1951219512195, 321.1149825783972, 307.73519163763063, 325.57491289198606, 300.5993031358885, 320.2229965156794, 290.78745644599303]"
2508.jpg,2,"[307.73519163763063, 276.5156794425087, 294.35540069686414, 279.191637630662, 290.78745644599303, 289.0034843205575, 300.5993031358885, 297.9233449477352, 313.97909407665503, 303.2752613240418, 327.3588850174216, 305.05923344947735, 336.2787456445993, 296.13937282229966, 330.9268292682927, 285.4355400696864, 317.54703832752614, 280.9756097560976]"
2509.jpg,2,"[239.57208466631704, 298.8836201905023, 251.78328315659047, 312.8392756079577, 263.41299600446996, 317.49116074710946, 286.6724217002289, 309.35036175359386, 301.7910484024722, 291.90579248177465, 307.024419184018, 272.7167662827735, 302.95401968726014, 255.27219701095433, 293.65024940895654, 242.4795128782869, 277.3686514219253, 241.89802723589293, 254.10922572616636, 240.73505595110498, 232.01277131519538, 234.33871388477127, 219.80157282492195, 234.92019952716524, 212.2422594738003, 242.4795128782869, 208.75334561943646, 250.03882622940856, 212.82374511619426, 261.0870534348941, 228.52385746083155, 279.1131083491072, 232.59425695758935, 291.32430683938065, 238.99059902392307, 300.04659147529026]"
2510.jpg,2,"[247.0801393728223, 232.80836236933797, 236.37630662020905, 232.80836236933797, 219.42857142857142, 231.9163763066202, 212.29268292682926, 239.05226480836237, 213.18466898954705, 253.32404181184668, 222.9965156794425, 263.13588850174216, 228.34843205574913, 280.08362369337976, 234.59233449477352, 304.1672473867596, 243.5121951219512, 314.87108013937285, 264.0278745644599, 320.2229965156794, 284.54355400696863, 313.08710801393727, 294.35540069686414, 298.81533101045295, 290.78745644599303, 274.7317073170732, 289.0034843205575, 268.4878048780488, 294.35540069686414, 261.35191637630663, 297.0313588850174, 246.18815331010452, 287.219512195122, 233.70034843205576, 271.1637630662021, 231.9163763066202, 260.45993031358887, 229.2404181184669, 252.43205574912892, 226.56445993031357]"
2511.jpg,2,"[302.38327526132406, 257.7839721254355, 291.6794425087108, 265.81184668989545, 278.29965156794424, 277.4076655052265, 277.4076655052265, 289.0034843205575, 279.191637630662, 298.81533101045295, 283.65156794425087, 305.05923344947735, 297.0313588850174, 310.411149825784, 314.87108013937285, 310.411149825784, 325.57491289198606, 304.1672473867596, 327.3588850174216, 292.57142857142856, 327.3588850174216, 280.08362369337976, 324.6829268292683, 272.05574912891984, 313.08710801393727, 262.2439024390244]"
2512.jpg,2,"[289.0034843205575, 260.45993031358887, 274.7317073170732, 268.4878048780488, 268.4878048780488, 277.4076655052265, 268.4878048780488, 291.6794425087108, 272.9477351916376, 301.4912891986063, 286.32752613240416, 307.73519163763063, 300.5993031358885, 311.30313588850174, 313.97909407665503, 310.411149825784, 323.79094076655053, 302.38327526132406, 327.3588850174216, 288.11149825783974, 324.6829268292683, 268.4878048780488, 310.411149825784, 256.0, 299.7073170731707, 256.0]"
2513.jpg,2,"[264.9198606271777, 258.6759581881533, 259.5679442508711, 275.62369337979095, 260.45993031358887, 294.35540069686414, 266.70383275261327, 305.9512195121951, 275.62369337979095, 314.87108013937285, 282.7595818815331, 315.7630662020906, 296.13937282229966, 315.7630662020906, 306.8432055749129, 313.08710801393727, 319.33101045296166, 305.9512195121951, 323.79094076655053, 297.9233449477352, 326.4668989547038, 277.4076655052265, 316.6550522648084, 260.45993031358887, 305.9512195121951, 252.43205574912892, 289.89547038327527, 251.54006968641116, 277.4076655052265, 251.54006968641116]"
2514.jpg,2,"[275.62369337979095, 247.0801393728223, 267.59581881533103, 258.6759581881533, 260.45993031358887, 274.7317073170732, 255.10801393728224, 289.89547038327527, 259.5679442508711, 303.2752613240418, 264.0278745644599, 316.6550522648084, 271.1637630662021, 322.006968641115, 287.219512195122, 317.54703832752614, 305.05923344947735, 313.97909407665503, 315.7630662020906, 305.05923344947735, 320.2229965156794, 293.4634146341463, 323.79094076655053, 272.05574912891984, 319.33101045296166, 263.13588850174216, 309.5191637630662, 254.21602787456445, 291.6794425087108, 245.29616724738676, 287.219512195122, 245.29616724738676]"
2515.jpg,2,"[258.6759581881533, 228.34843205574913, 258.6759581881533, 242.62020905923345, 262.2439024390244, 256.89198606271776, 263.13588850174216, 260.45993031358887, 259.5679442508711, 272.9477351916376, 256.89198606271776, 282.7595818815331, 254.21602787456445, 296.13937282229966, 255.10801393728224, 314.87108013937285, 261.35191637630663, 324.6829268292683, 270.2717770034843, 325.57491289198606, 279.191637630662, 329.14285714285717, 283.65156794425087, 316.6550522648084, 294.35540069686414, 304.1672473867596, 305.9512195121951, 296.13937282229966, 313.08710801393727, 280.9756097560976, 304.1672473867596, 261.35191637630663, 289.0034843205575, 233.70034843205576, 272.9477351916376, 223.8885017421603, 266.70383275261327, 223.8885017421603]"
2516.jpg,2,"[227.45644599303137, 231.02439024390245, 212.29268292682926, 238.1602787456446, 212.29268292682926, 247.0801393728223, 219.42857142857142, 262.2439024390244, 223.8885017421603, 284.54355400696863, 235.4843205574913, 305.9512195121951, 243.5121951219512, 328.25087108013935, 257.7839721254355, 336.2787456445993, 281.86759581881535, 336.2787456445993, 292.57142857142856, 342.5226480836237, 297.9233449477352, 355.9024390243902, 303.2752613240418, 367.49825783972125, 313.08710801393727, 367.49825783972125, 329.14285714285717, 357.6864111498258, 326.4668989547038, 351.4425087108014, 319.33101045296166, 330.9268292682927, 297.0313588850174, 323.79094076655053, 295.2473867595819, 313.97909407665503, 289.89547038327527, 293.4634146341463, 296.13937282229966, 276.5156794425087, 303.2752613240418, 252.43205574912892, 289.0034843205575, 231.9163763066202, 275.62369337979095, 231.9163763066202, 260.45993031358887, 231.9163763066202, 248.86411149825784, 231.9163763066202]"
2517.jpg,2,"[231.9163763066202, 229.2404181184669, 221.21254355400697, 229.2404181184669, 212.29268292682926, 234.59233449477352, 213.18466898954705, 248.86411149825784, 223.8885017421603, 268.4878048780488, 240.83623693379792, 311.30313588850174, 249.7560975609756, 328.25087108013935, 266.70383275261327, 332.7108013937282, 287.219512195122, 338.9547038327526, 302.38327526132406, 355.01045296167246, 312.1951219512195, 363.9303135888502, 322.006968641115, 363.0383275261324, 336.2787456445993, 346.0905923344948, 342.5226480836237, 333.602787456446, 323.79094076655053, 326.4668989547038, 317.54703832752614, 319.33101045296166, 303.2752613240418, 309.5191637630662, 297.0313588850174, 287.219512195122, 298.81533101045295, 264.9198606271777, 305.9512195121951, 247.97212543554008, 297.9233449477352, 234.59233449477352, 282.7595818815331, 223.8885017421603, 264.9198606271777, 232.80836236933797, 256.89198606271776, 235.4843205574913, 247.0801393728223, 235.4843205574913, 247.0801393728223, 235.4843205574913]"
2518.jpg,2,"[222.10452961672473, 227.45644599303137, 243.5121951219512, 238.1602787456446, 253.32404181184668, 239.94425087108013, 267.59581881533103, 235.4843205574913, 276.5156794425087, 229.2404181184669, 290.78745644599303, 226.56445993031357, 301.4912891986063, 237.26829268292684, 307.73519163763063, 253.32404181184668, 297.0313588850174, 272.05574912891984, 287.219512195122, 279.191637630662, 272.05574912891984, 275.62369337979095, 256.89198606271776, 272.05574912891984, 244.404181184669, 272.9477351916376, 226.56445993031357, 266.70383275261327, 210.50871080139373, 250.64808362369337, 214.96864111498257, 232.80836236933797]"
2519.jpg,2,"[241.72822299651568, 243.5121951219512, 225.6724738675958, 231.9163763066202, 213.18466898954705, 235.4843205574913, 209.61672473867597, 247.0801393728223, 211.4006968641115, 256.0, 223.8885017421603, 264.0278745644599, 232.80836236933797, 268.4878048780488, 244.404181184669, 274.7317073170732, 245.29616724738676, 296.13937282229966, 239.94425087108013, 304.1672473867596, 248.86411149825784, 315.7630662020906, 259.5679442508711, 315.7630662020906, 266.70383275261327, 311.30313588850174, 264.0278745644599, 290.78745644599303, 268.4878048780488, 277.4076655052265, 280.08362369337976, 274.7317073170732, 291.6794425087108, 273.8397212543554, 299.7073170731707, 269.37979094076655, 300.5993031358885, 253.32404181184668, 289.89547038327527, 236.37630662020905, 267.59581881533103, 241.72822299651568, 256.89198606271776, 248.86411149825784]"
2520.jpg,2,"[213.18466898954705, 235.4843205574913, 206.0487804878049, 248.86411149825784, 206.0487804878049, 267.59581881533103, 222.10452961672473, 280.08362369337976, 233.70034843205576, 290.78745644599303, 237.26829268292684, 312.1951219512195, 242.62020905923345, 326.4668989547038, 249.7560975609756, 325.57491289198606, 257.7839721254355, 337.1707317073171, 272.05574912891984, 351.4425087108014, 285.4355400696864, 358.57839721254356, 291.6794425087108, 360.3623693379791, 302.38327526132406, 351.4425087108014, 313.97909407665503, 346.0905923344948, 327.3588850174216, 334.49477351916374, 339.8466898954704, 326.4668989547038, 344.30662020905925, 317.54703832752614, 331.81881533101046, 298.81533101045295, 317.54703832752614, 274.7317073170732, 304.1672473867596, 248.86411149825784, 293.4634146341463, 239.94425087108013, 277.4076655052265, 239.94425087108013, 268.4878048780488, 247.97212543554008, 258.6759581881533, 252.43205574912892, 247.0801393728223, 246.18815331010452, 231.9163763066202, 231.9163763066202, 224.78048780487805, 230.13240418118468]"
2521.jpg,2,"[226.56445993031357, 269.37979094076655, 205.1567944250871, 280.9756097560976, 184.6411149825784, 305.9512195121951, 187.3170731707317, 321.1149825783972, 198.02090592334494, 335.3867595818815, 221.21254355400697, 331.81881533101046, 235.4843205574913, 309.5191637630662, 245.29616724738676, 309.5191637630662, 254.21602787456445, 320.2229965156794, 258.6759581881533, 335.3867595818815, 263.13588850174216, 347.8745644599303, 281.86759581881535, 346.98257839721254, 310.411149825784, 330.9268292682927, 321.1149825783972, 322.006968641115, 320.2229965156794, 303.2752613240418, 312.1951219512195, 281.86759581881535, 296.13937282229966, 271.1637630662021, 280.08362369337976, 262.2439024390244, 261.35191637630663, 262.2439024390244, 248.86411149825784, 262.2439024390244, 241.72822299651568, 263.13588850174216]"
2522.jpg,2,"[285.4355400696864, 252.43205574912892, 277.4076655052265, 264.9198606271777, 276.5156794425087, 279.191637630662, 280.9756097560976, 296.13937282229966, 288.11149825783974, 305.9512195121951, 297.9233449477352, 310.411149825784, 309.5191637630662, 313.08710801393727, 324.6829268292683, 315.7630662020906, 330.9268292682927, 313.08710801393727, 332.7108013937282, 305.9512195121951, 330.03484320557493, 289.89547038327527, 316.6550522648084, 270.2717770034843, 305.05923344947735, 251.54006968641116, 297.9233449477352, 247.0801393728223]"
2523.jpg,2,"[294.35540069686414, 253.32404181184668, 287.219512195122, 267.59581881533103, 281.86759581881535, 283.65156794425087, 281.86759581881535, 290.78745644599303, 283.65156794425087, 299.7073170731707, 289.0034843205575, 304.1672473867596, 305.05923344947735, 305.9512195121951, 320.2229965156794, 309.5191637630662, 324.6829268292683, 309.5191637630662, 331.81881533101046, 301.4912891986063, 331.81881533101046, 289.0034843205575, 322.006968641115, 272.05574912891984, 310.411149825784, 258.6759581881533, 304.1672473867596, 248.86411149825784]"
2524.jpg,2,"[230.13240418118468, 160.5574912891986, 233.70034843205576, 173.0452961672474, 231.9163763066202, 182.85714285714286, 228.34843205574913, 193.5609756097561, 218.53658536585365, 198.02090592334494, 203.37282229965157, 198.02090592334494, 192.66898954703834, 187.3170731707317, 187.3170731707317, 168.58536585365854, 192.66898954703834, 158.77351916376307, 206.94076655052265, 151.6376306620209, 222.10452961672473, 146.28571428571428, 234.59233449477352, 138.25783972125436, 244.404181184669, 141.82578397212544, 248.86411149825784, 152.52961672473867, 248.86411149825784, 160.5574912891986, 247.0801393728223, 164.12543554006967, 239.94425087108013, 160.5574912891986]"
2525.jpg,2,"[178.39721254355402, 186.42508710801394, 188.20905923344947, 198.9128919860627, 197.12891986062718, 207.83275261324042, 211.4006968641115, 212.29268292682926, 223.8885017421603, 212.29268292682926, 239.94425087108013, 209.61672473867597, 249.7560975609756, 207.83275261324042, 254.21602787456445, 204.26480836236934, 254.21602787456445, 192.66898954703834, 247.97212543554008, 170.36933797909407, 246.18815331010452, 163.2334494773519, 258.6759581881533, 155.205574912892, 272.9477351916376, 133.79790940766551, 275.62369337979095, 126.66202090592334, 267.59581881533103, 122.2020905923345, 242.62020905923345, 121.31010452961672, 219.42857142857142, 136.4738675958188, 197.12891986062718, 149.85365853658536, 180.18118466898954, 162.34146341463415, 178.39721254355402, 175.7212543554007]"
2526.jpg,2,"[187.3170731707317, 204.26480836236934, 199.8048780487805, 213.18466898954705, 211.4006968641115, 214.0766550522648, 237.26829268292684, 214.96864111498257, 248.86411149825784, 209.61672473867597, 261.35191637630663, 198.9128919860627, 264.9198606271777, 180.18118466898954, 262.2439024390244, 157.8815331010453, 264.9198606271777, 137.3658536585366, 272.9477351916376, 124.8780487804878, 272.9477351916376, 116.85017421602788, 256.0, 116.85017421602788, 236.37630662020905, 128.44599303135888, 223.8885017421603, 134.68989547038328, 208.72473867595818, 140.04181184668988, 187.3170731707317, 148.06968641114983, 177.50522648083623, 156.98954703832752, 173.93728222996515, 173.0452961672474, 179.28919860627178, 192.66898954703834]"
2527.jpg,2,"[266.70383275261327, 124.8780487804878, 264.9198606271777, 144.50174216027875, 264.9198606271777, 167.69337979094075, 265.81184668989545, 181.9651567944251, 265.81184668989545, 193.5609756097561, 252.43205574912892, 225.6724738675958, 231.02439024390245, 245.29616724738676, 209.61672473867597, 251.54006968641116, 189.10104529616726, 247.0801393728223, 165.90940766550523, 230.13240418118468, 157.8815331010453, 195.34494773519162, 168.58536585365854, 153.42160278745644, 201.58885017421602, 124.8780487804878, 222.9965156794425, 115.9581881533101, 254.21602787456445, 109.71428571428571, 265.81184668989545, 108.82229965156795]"
2528.jpg,2,"[200.69686411149826, 129.33797909407664, 188.20905923344947, 142.7177700348432, 175.7212543554007, 158.77351916376307, 167.69337979094075, 166.801393728223, 165.01742160278746, 180.18118466898954, 168.58536585365854, 201.58885017421602, 172.15331010452962, 219.42857142857142, 175.7212543554007, 230.13240418118468, 191.77700348432055, 233.70034843205576, 207.83275261324042, 238.1602787456446, 220.3205574912892, 236.37630662020905, 237.26829268292684, 223.8885017421603, 249.7560975609756, 219.42857142857142, 264.9198606271777, 213.18466898954705, 255.10801393728224, 200.69686411149826, 246.18815331010452, 181.9651567944251, 239.94425087108013, 161.44947735191639, 239.05226480836237, 146.28571428571428, 227.45644599303137, 124.8780487804878, 214.0766550522648, 122.2020905923345]"
2529.jpg,2,"[239.05226480836237, 231.02439024390245, 222.9965156794425, 239.05226480836237, 207.83275261324042, 227.45644599303137, 197.12891986062718, 211.4006968641115, 182.85714285714286, 201.58885017421602, 177.50522648083623, 179.28919860627178, 185.53310104529618, 176.61324041811847, 189.10104529616726, 160.5574912891986, 203.37282229965157, 138.25783972125436, 214.96864111498257, 132.01393728222996, 223.8885017421603, 140.04181184668988, 261.35191637630663, 144.50174216027875, 266.70383275261327, 154.31358885017423, 275.62369337979095, 166.801393728223, 280.08362369337976, 178.39721254355402, 285.4355400696864, 186.42508710801394, 297.0313588850174, 187.3170731707317, 298.81533101045295, 190.88501742160278, 296.13937282229966, 202.4808362369338, 282.7595818815331, 219.42857142857142, 274.7317073170732, 227.45644599303137, 262.2439024390244, 228.34843205574913, 259.5679442508711, 228.34843205574913]"
2530.jpg,2,"[217.6445993031359, 199.8048780487805, 209.61672473867597, 204.26480836236934, 198.02090592334494, 202.4808362369338, 188.20905923344947, 210.50871080139373, 178.39721254355402, 220.3205574912892, 173.0452961672474, 218.53658536585365, 173.0452961672474, 204.26480836236934, 160.5574912891986, 193.5609756097561, 161.44947735191639, 186.42508710801394, 175.7212543554007, 185.53310104529618, 185.53310104529618, 190.88501742160278, 198.02090592334494, 189.10104529616726, 205.1567944250871, 173.93728222996515, 199.8048780487805, 156.09756097560975, 186.42508710801394, 145.39372822299651, 185.53310104529618, 138.25783972125436, 189.99303135888502, 137.3658536585366, 201.58885017421602, 141.82578397212544, 212.29268292682926, 146.28571428571428, 221.21254355400697, 156.09756097560975, 225.6724738675958, 165.01742160278746, 225.6724738675958, 184.6411149825784, 224.78048780487805, 190.88501742160278]"
2531.jpg,2,"[165.90940766550523, 214.96864111498257, 174.82926829268294, 219.42857142857142, 185.53310104529618, 209.61672473867597, 192.66898954703834, 199.8048780487805, 204.26480836236934, 196.23693379790942, 219.42857142857142, 194.45296167247386, 227.45644599303137, 207.83275261324042, 237.26829268292684, 208.72473867595818, 249.7560975609756, 198.02090592334494, 254.21602787456445, 183.74912891986062, 247.97212543554008, 164.12543554006967, 234.59233449477352, 160.5574912891986, 231.02439024390245, 144.50174216027875, 216.75261324041813, 126.66202090592334, 207.83275261324042, 128.44599303135888, 201.58885017421602, 140.04181184668988, 199.8048780487805, 159.66550522648083, 190.88501742160278, 167.69337979094075, 174.82926829268294, 176.61324041811847, 158.77351916376307, 181.0731707317073, 155.205574912892, 183.74912891986062, 155.205574912892, 190.88501742160278, 165.90940766550523, 192.66898954703834, 171.26132404181186, 195.34494773519162]"
2532.jpg,2,"[162.34146341463415, 186.42508710801394, 174.82926829268294, 193.5609756097561, 173.0452961672474, 203.37282229965157, 161.44947735191639, 206.94076655052265, 161.44947735191639, 214.0766550522648, 170.36933797909407, 218.53658536585365, 189.10104529616726, 203.37282229965157, 206.0487804878049, 186.42508710801394, 225.6724738675958, 166.801393728223, 236.37630662020905, 156.98954703832752, 235.4843205574913, 137.3658536585366, 225.6724738675958, 132.90592334494772, 204.26480836236934, 124.8780487804878, 189.99303135888502, 107.0383275261324, 180.18118466898954, 86.5226480836237, 162.34146341463415, 75.81881533101046, 148.9616724738676, 84.73867595818815, 136.4738675958188, 102.57839721254355, 129.33797909407664, 131.1219512195122, 127.55400696864112, 146.28571428571428, 129.33797909407664, 156.09756097560975, 137.3658536585366, 160.5574912891986, 124.8780487804878, 158.77351916376307, 123.09407665505226, 162.34146341463415, 125.77003484320558, 165.90940766550523, 142.7177700348432, 166.801393728223, 158.77351916376307, 165.90940766550523, 160.5574912891986, 173.0452961672474]"
2533.jpg,2,"[172.15331010452962, 213.18466898954705, 165.01742160278746, 208.72473867595818, 168.58536585365854, 191.77700348432055, 170.36933797909407, 178.39721254355402, 155.205574912892, 156.98954703832752, 140.93379790940767, 156.98954703832752, 122.2020905923345, 142.7177700348432, 127.55400696864112, 112.39024390243902, 140.04181184668988, 95.44250871080139, 153.42160278745644, 81.17073170731707, 169.4773519163763, 69.57491289198606, 188.20905923344947, 60.65505226480836, 195.34494773519162, 68.6829268292683, 195.34494773519162, 79.38675958188153, 192.66898954703834, 97.22648083623693, 195.34494773519162, 112.39024390243902, 198.9128919860627, 123.09407665505226, 203.37282229965157, 131.1219512195122, 224.78048780487805, 139.14982578397212, 235.4843205574913, 148.06968641114983, 236.37630662020905, 154.31358885017423, 232.80836236933797, 166.801393728223, 224.78048780487805, 176.61324041811847, 214.0766550522648, 189.99303135888502, 206.0487804878049, 201.58885017421602, 198.02090592334494, 206.94076655052265, 188.20905923344947, 210.50871080139373]"
2534.jpg,2,"[202.4808362369338, 74.92682926829268, 190.88501742160278, 73.14285714285714, 186.42508710801394, 60.65505226480836, 174.82926829268294, 64.22299651567944, 158.77351916376307, 75.81881533101046, 144.50174216027875, 90.09059233449477, 136.4738675958188, 101.68641114982579, 132.01393728222996, 115.9581881533101, 126.66202090592334, 130.22996515679444, 127.55400696864112, 137.3658536585366, 131.1219512195122, 148.9616724738676, 138.25783972125436, 154.31358885017423, 147.17770034843207, 153.42160278745644, 154.31358885017423, 149.85365853658536, 159.66550522648083, 156.09756097560975, 163.2334494773519, 159.66550522648083, 169.4773519163763, 166.801393728223, 164.12543554006967, 186.42508710801394, 166.801393728223, 200.69686411149826, 171.26132404181186, 209.61672473867597, 180.18118466898954, 204.26480836236934, 185.53310104529618, 201.58885017421602, 199.8048780487805, 195.34494773519162, 213.18466898954705, 185.53310104529618, 221.21254355400697, 170.36933797909407, 233.70034843205576, 166.801393728223, 239.05226480836237, 158.77351916376307, 229.2404181184669, 141.82578397212544, 215.86062717770034, 130.22996515679444, 205.1567944250871, 123.09407665505226, 205.1567944250871, 110.60627177700349, 205.1567944250871, 88.30662020905923, 205.1567944250871, 81.17073170731707]"
2535.jpg,2,"[161.44947735191639, 188.20905923344947, 172.15331010452962, 195.34494773519162, 176.61324041811847, 189.99303135888502, 176.61324041811847, 173.93728222996515, 184.6411149825784, 171.26132404181186, 192.66898954703834, 168.58536585365854, 189.99303135888502, 156.09756097560975, 198.02090592334494, 154.31358885017423, 207.83275261324042, 165.01742160278746, 223.8885017421603, 171.26132404181186, 229.2404181184669, 165.01742160278746, 231.02439024390245, 156.98954703832752, 223.8885017421603, 145.39372822299651, 228.34843205574913, 134.68989547038328, 231.02439024390245, 119.52613240418118, 226.56445993031357, 115.06620209059234, 214.0766550522648, 116.85017421602788, 203.37282229965157, 117.74216027874564, 194.45296167247386, 103.47038327526133, 194.45296167247386, 76.71080139372822, 181.9651567944251, 72.25087108013938, 167.69337979094075, 80.2787456445993, 156.98954703832752, 87.41463414634147, 144.50174216027875, 104.36236933797909, 137.3658536585366, 118.63414634146342, 132.01393728222996, 132.90592334494772, 132.01393728222996, 148.06968641114983, 135.58188153310104, 158.77351916376307, 144.50174216027875, 157.8815331010453, 155.205574912892, 148.9616724738676, 162.34146341463415, 150.74564459930315, 159.66550522648083, 165.01742160278746, 159.66550522648083, 174.82926829268294]"
2536.jpg,2,"[146.28571428571428, 153.42160278745644, 163.2334494773519, 163.2334494773519, 165.90940766550523, 179.28919860627178, 176.61324041811847, 191.77700348432055, 194.45296167247386, 194.45296167247386, 210.50871080139373, 191.77700348432055, 216.75261324041813, 184.6411149825784, 214.0766550522648, 175.7212543554007, 201.58885017421602, 159.66550522648083, 210.50871080139373, 155.205574912892, 214.96864111498257, 146.28571428571428, 219.42857142857142, 132.90592334494772, 213.18466898954705, 116.85017421602788, 204.26480836236934, 99.01045296167247, 195.34494773519162, 90.98257839721255, 187.3170731707317, 75.81881533101046, 177.50522648083623, 76.71080139372822, 163.2334494773519, 89.19860627177701, 150.74564459930315, 99.90243902439025, 144.50174216027875, 113.28222996515679, 143.609756097561, 129.33797909407664]"
